# FFTa	FFTe	FFTi	FFTo	FFTu
2.6108482488906994	0.5439924680012167	0.17184969664137292	0.8520281074138516	0.07710362100350407
2.6212296580771604	0.5085578494185862	0.15827256151765318	0.7373970287276288	0.06960462021442158
2.5837605217838684	0.5030632836403037	0.15903453635148235	0.6505624538736698	0.06388036252494941
2.5450231494902056	0.5053869383673243	0.16911553636828036	0.5958345920227023	0.06543192673265276
2.503900337847299	0.51874713282642	0.17946948542093658	0.5606549158223298	0.07200557083282792
2.6916613505598384	0.5695995683508238	0.18349040306523037	0.5336879654292916	0.07733605971356343
3.136943759387763	0.6347260169314536	0.18241989534648123	0.5135998551429521	0.07924104198906703
3.6136113590632095	0.6951019788183515	0.1724507158737363	0.4909996537796303	0.07587700237828379
3.999771771748339	0.7331407650384967	0.17128535854037125	0.46882356403229036	0.0674217535602426
4.0810164907673565	0.7288887606167236	0.17876041305805007	0.4391570745950676	0.05901054014828415
3.871118202978514	0.6926120504825787	0.1887888496456595	0.39174304334356386	0.05396024897660362
3.4191406541309677	0.6551205959490054	0.19982370096863789	0.33188079237297263	0.05997410435747366
2.9421548057531406	0.6378196928573528	0.21267262509013554	0.27769858268877384	0.06399321682612784
2.650085853709372	0.6379708227761542	0.21204379945149518	0.23857429670564165	0.06382571590881024
2.5174035957000247	0.6674700811222434	0.20294988087508953	0.21762320445568795	0.062298575960875416
2.5515514738755307	0.726956810465194	0.1880613505253837	0.21659223513714088	0.05903241171017193
2.7210644882130244	0.7808140603641139	0.1752678542501512	0.22259071130829314	0.055914699897200534
2.8661979052915116	0.8327806559355175	0.16915857623166172	0.23477876815921853	0.05072518138678914
2.894887619277545	0.8765350703328145	0.16924491955190962	0.2627728273934138	0.044990119935712156
2.7572663563552635	0.9199036308371773	0.17525624985293714	0.2882731832102795	0.04454262412573033
2.508004652066524	0.9615534378579136	0.19302952824299474	0.2982973480682802	0.04621597927449189
2.2140096711477097	0.9727380821897759	0.22277339816687405	0.29068886401466393	0.04813956471658233
1.8813740766656555	0.9674081574674193	0.24785820300686343	0.26855419212070164	0.04880355655085261
1.662312708734257	0.9926968214477031	0.26049577324497114	0.2463346395920369	0.04875699138170053
1.565323091423164	1.0475182935548843	0.26315919627915035	0.23061306959373665	0.04797524549739111
1.557092286446218	1.1582630192921366	0.2586672457204329	0.2235332070219187	0.04637554954341866
1.5717536275681019	1.307930445041622	0.24412098602922944	0.21701984870698401	0.045385032840904185
1.5602466645291837	1.4981407920537038	0.21885671211433863	0.20979762891846102	0.04548448642972434
1.4855525631791104	1.7133722943549194	0.1920966634225397	0.1929614148047562	0.044776858712701074
1.348984420013569	1.8784883567028525	0.18411983953737893	0.17794249505261522	0.04249462328219179
1.189772806891519	1.8996895392274769	0.19237490501396945	0.17382950055571914	0.041907591859403355
1.0884065979957278	1.8511364984638579	0.22034910280576456	0.1806184978329491	0.040157646025843916
1.0217505494603631	1.8206178760542604	0.2538405541656212	0.188678793250496	0.039148816317819586
0.9925851945320987	1.790778211738287	0.28030962682677685	0.1931128891628267	0.03816590576356759
0.9615093493718005	1.8136873080229161	0.2899614110147012	0.18801562266141597	0.03560458008841051
0.8969706338387675	1.8469847085574425	0.2779552871351449	0.1769837427375672	0.03308235855278249
0.8071506317645787	1.958945826134229	0.24712260924139517	0.1677992497808336	0.032495354871988895
0.7074926246726474	2.0216368394826145	0.22461349668708497	0.16279176990141678	0.03084250946282601
0.6232011569087541	2.073192917268924	0.23519929161901754	0.1643212386124023	0.027886723195483003
0.6014047699812443	2.1646030423151834	0.2740895110149719	0.17360587277028167	0.024912191163237535
0.6565130541117249	2.226688192687782	0.32334461430221917	0.18560634140706173	0.025702931138981273
0.7277084382871835	2.252052846536316	0.370446949918965	0.18894093396684136	0.02821963142574231
0.7689462820948835	2.1418735310503805	0.4088076515244348	0.1790984491648915	0.030048154438871565
0.7604958216058145	1.9364109921034625	0.4294499574612146	0.1674985314359742	0.02992889086629627
0.6978516492014206	1.6890787546677946	0.43126094460118186	0.16149581036463023	0.028350484882918178
0.604773557455035	1.3748426967263687	0.418930534757875	0.16298516521405101	0.028353562046521313
0.5106819368230445	1.0866577415141625	0.43401123888545295	0.1784144319114382	0.031150273390307293
0.4721313820296814	0.9120957334083606	0.5078465133951143	0.19410775416151665	0.03052070615110555
0.49104853097963297	0.9290043788131319	0.6127651905855589	0.20030402988488033	0.027692741722183205
0.515697982679774	1.0508877540522394	0.694441149623186	0.19696660332230637	0.025501850869408
0.5442020684637994	1.1785479231986007	0.7201946733500962	0.18434372220478912	0.0239708264098911
0.5517333894253146	1.2386252462456855	0.6978136060648723	0.18100148019390128	0.025932643105157808
0.5275217957702791	1.2439194771413584	0.6420936345485843	0.18281930450445177	0.02639934198313229
0.4802264383191699	1.1547251986711753	0.5835028392907227	0.19366089861383368	0.025020778303159647
0.4344705958513873	0.9986320491211238	0.5295620049297577	0.2030436022137286	0.024689405123715424
0.42908294320321244	0.871164871849143	0.5358309878438886	0.1993525431500659	0.025997822440356692
0.46562966315683607	0.8251697875355277	0.6208185982717462	0.18657443101249088	0.026251640695666614
0.4886554301653812	0.8587562283985685	0.7526653375631845	0.17410589198762505	0.026963216924590815
0.4962309508086471	0.8813159757552375	0.8537566462580063	0.1626432179302228	0.02902711352148325
0.48184724025848247	0.870952589253582	0.8886120184873211	0.15471063265095486	0.03021892099468862
0.4676118505549513	0.8423356562230957	0.8466516186287182	0.16068385152119885	0.02979759064632756
0.4580789483584668	0.7916130304934774	0.753298436671349	0.175458196869698	0.030068478608992415
0.45698399185087074	0.7326046838327762	0.6346487008857918	0.19060567991911986	0.030634174518752538
0.4666225905851221	0.6727892145504959	0.5180837565520359	0.19099900587694882	0.02753221393142476
0.48395471737035434	0.6480440905159229	0.43395423149249723	0.17641692168381443	0.024632871750229306
0.4773003208825331	0.6500346561471427	0.38367837734938415	0.15119196636516785	0.024985749822690608
0.4478804055070319	0.6394834675545653	0.36819209234405936	0.12763735265012968	0.028164972635386885
0.40208112601501306	0.5968586444744811	0.3979701603481388	0.11787728931258815	0.033779069875198416
0.3574126774234256	0.5370879829491253	0.43459295562030753	0.11893788327860262	0.038777458030476955
0.32378149875009776	0.49615714358824775	0.45545536494620154	0.1254967741822323	0.04227904195928625
0.31022305607884465	0.49638673000730904	0.4503751313199902	0.12700891884617355	0.042839128086637666
0.3043094478750692	0.5317386105560409	0.41711897602900305	0.11615441022539279	0.03970069054699085
0.3174789436661778	0.5998362496048393	0.36907323845141765	0.10369515755252989	0.036679080983495566
0.33362905015986516	0.6940429178435544	0.3318184873344805	0.09701150472825411	0.03298367037976587
0.34168363691896025	0.7784965385738628	0.3220351635402687	0.09752902517762672	0.031305911224721344
0.34650744657157423	0.8176040553752234	0.3354245906819741	0.10603489703749121	0.035747827580950395
0.3418232357421972	0.8019280575793676	0.3575261112364201	0.11902892183692527	0.04144116457904891
0.33222162059968735	0.741150504522377	0.37393491906094656	0.12723065139395315	0.046734719123361176
0.3088796269042025	0.6671795023138886	0.36933237021437687	0.1321435257335247	0.049271058754238345
0.2779222805719535	0.6164836212393418	0.3432502378741484	0.13086631582726355	0.04919788284882561
0.2547724787527757	0.605184093775972	0.3163121170679009	0.12215534018124463	0.04865560877000411
0.25280814519971817	0.6277307019691953	0.3104617491626352	0.1161947476679428	0.046576731284120355
0.2648312344600624	0.6851668629632056	0.3460843287395097	0.12736914557021872	0.04511153908972006
0.28200293077744376	0.7343745657693441	0.40733341392085987	0.1465438417730882	0.04871651607857189
0.29768751512952407	0.7852459834716067	0.46271859201000864	0.16443683878813295	0.06134878796205555
0.2979088370070619	0.8271110351509214	0.489354556936553	0.17452453870250523	0.07251858086417953
0.2840580220937758	0.8546169355936286	0.4781774053553706	0.18253866462746166	0.07644634674664032
0.26003259889960606	0.8462273312215128	0.43385549507169635	0.1876512310431054	0.07180842198777915
0.2425654564379966	0.8468092419990566	0.37544323912694527	0.18355265776015642	0.06040629313211806
0.25330282667371423	0.8394417934994488	0.33077565332106923	0.1767149389712323	0.04900079774863021
0.26518370008516196	0.8162272563376798	0.34294159757869114	0.1793665905506133	0.042882081599873556
0.27638619407060333	0.8017297369917309	0.41255894477651855	0.1804428249195357	0.04359246883227472
0.2784645865694904	0.8067156575413519	0.5156619274372665	0.17383002219842938	0.04918797012772359
0.25904865980871594	0.7722421428216735	0.6085057274505488	0.16121122228699697	0.05247192207835236
0.22806580552196692	0.7228034414506034	0.6517676526280124	0.15721180399613802	0.053054178098627516
0.20171892544766187	0.6763387531610983	0.6339117363468427	0.153857545833266	0.04844215607915248
0.19673122889631606	0.646748462563483	0.571970268134185	0.1509240439749432	0.041334141019465656
0.21076806904457893	0.615483615309162	0.49972533533233865	0.14992141150392102	0.03552747536397222
0.23009201243662464	0.5702121916968375	0.43602687912942306	0.14565795123390374	0.0392320811075013
0.2362670869019406	0.5174782765896838	0.3920743528215389	0.13998073129467	0.042718808423706345
0.22772688414544429	0.4818454993333984	0.3861646330770021	0.13315275937346266	0.04563600537113864
0.2087672325736746	0.4539188421806135	0.40227880464241184	0.14106906756129337	0.0457077519877192
0.18856308258704746	0.43133559023451684	0.40928863495001294	0.14447500407812683	0.04154752857743916
0.1839488107796842	0.414032260456978	0.41696794455349573	0.14069471827510033	0.03622134697604994
0.18183532595086374	0.4062593795441458	0.4349586231024696	0.13671189177196613	0.03220178534450512
0.1800944482316418	0.40568749111385777	0.4504492804985947	0.12842696660306951	0.030130760004756865
0.18498647981874042	0.4040843616792225	0.45213191735136277	0.11809606834700007	0.029613601667511764
0.19258006877147404	0.3890160965994557	0.42804818666185984	0.10975327795340332	0.028805943930818173
0.18985311699866259	0.3645414617714721	0.37868009487345755	0.1080307079126431	0.028432436454788275
0.17801626924143954	0.3422643568580199	0.3239079053798855	0.1149073905038479	0.030297791796247628
0.16317515318561632	0.3206377174688221	0.28676443966708326	0.116259322396799	0.03389172560300678
0.1474321159532713	0.3026351370147488	0.2791761153461695	0.10979139034537348	0.0352883661192192
0.12711760402124256	0.29170690442303243	0.30312759202491607	0.0988215104176266	0.03593083537461485
0.11434237261382474	0.2795027426326978	0.33896270986903715	0.08718265198212954	0.03655788471402964
0.11012515807842484	0.26181217065760665	0.3686036471474301	0.08337155793910293	0.03590634519694794
0.11706220625563918	0.24479331841591523	0.37534321561392175	0.09230334902489104	0.0342619811024029
0.1280115906650748	0.2361565198552426	0.35826116608144354	0.10339973718980731	0.033530229084055216
0.13671371829717197	0.23695519865736073	0.32457972444466965	0.10959961127199729	0.03446655392715921
0.139134912988945	0.2415918974915206	0.2915521277877051	0.10761047550254668	0.03817125888321414
0.13820889526714497	0.24887006116258753	0.27126973617743527	0.09976541342224048	0.0428629387896571
0.13372404108699354	0.2541945173103284	0.27357864926600023	0.09247227976825699	0.04531391157037896
0.13652500854946875	0.2516019336636295	0.28649909730345674	0.09078177896612442	0.044299660887345826
0.136318881423465	0.23691937034905947	0.3066165082919347	0.10177340553844533	0.0408910248383049
0.14067746546957882	0.22501348338555688	0.3202741075011985	0.11156023207063984	0.035394717177283444
0.14112970071006975	0.22451485476351335	0.32096791126672497	0.11539456896225328	0.03558097940299524
0.13967534333967085	0.23621313160697935	0.30844655880400645	0.11651910126378724	0.042468221056056424
0.1344551785255263	0.24958979738343948	0.2942632142296106	0.11502485310166731	0.05017444749129988
0.12787882712131257	0.25952574209052204	0.2850777532105899	0.11342547906579742	0.05599334999051802
0.1260216294270759	0.2654992082510593	0.2830871856181349	0.11810847711618015	0.05900127450764877
0.12656058176944723	0.26311324501947037	0.29485879751234934	0.1381764312840034	0.058129948530422824
0.13966012408435038	0.25493631644772463	0.30386774277089873	0.1575872179850844	0.05221686641009281
0.15739213308086994	0.2457906301840335	0.30395807816375725	0.16978255684740387	0.04532708199071961
0.1693414008287619	0.2466148403634063	0.3001487696064783	0.17699566156953192	0.042595056262111075
0.17208118500280778	0.2611807171222651	0.2920335829885071	0.1826026246539001	0.04228369006988423
0.16656705797302185	0.28284897821380384	0.28905553697883707	0.19396538298076887	0.04658746238708268
0.15647254587004758	0.300409501973255	0.29419767634760047	0.21528699738969218	0.05654264428017621
0.16013023836176798	0.30284103426699854	0.3060833066936253	0.24053092910415602	0.06069811844770908
0.1732639181124433	0.2941040151684633	0.3238292378936536	0.25433315152575703	0.05942703312238554
0.1900761335009489	0.2942697705995852	0.3360768957311752	0.2561798334898466	0.05832655468983332
0.2137679267728268	0.3014682418079452	0.34934523819446683	0.2601020363498326	0.06154805841552223
0.23065736689574076	0.31379631622202925	0.3595216756800643	0.28560857585100924	0.0654351061372541
0.23315342464537472	0.34007431320550746	0.3621251051541701	0.3122864571290022	0.06570149747317314
0.22938861191543258	0.37193610129430443	0.3674236224642775	0.3399407534723896	0.06383638844325738
0.22836023623248805	0.40698326886952313	0.3853117910395521	0.3801680747073964	0.06554887542414087
0.2472650228033825	0.4271573873587996	0.4088904184200653	0.40209511351141247	0.06853611052117135
0.2677473938117097	0.4336542454060003	0.43510039444108084	0.4004102349685731	0.0739695087023291
0.2852141486300903	0.4323543048753313	0.4628913089346289	0.37904333498454124	0.08268844223104208
0.29213097016757494	0.42764753040895326	0.47745549481872385	0.3449944181818227	0.08817725706374054
0.28619515491835135	0.42945531558527267	0.48654715483079614	0.32219543999549666	0.08833424627187217
0.26516726078645025	0.45307764664903805	0.48175377310156503	0.3271646833612205	0.08427067527690457
0.25426311980103733	0.4977805484603837	0.4654040701629197	0.3427480035323421	0.0765749535101827
0.27992066125644	0.5384314267979539	0.44703638234702775	0.35364556672504655	0.06702034911474948
0.3209067886111922	0.5765305941785484	0.44752613612410397	0.35438157729328384	0.061101812759267196
0.3570959336252737	0.5810881941043418	0.46158012695196604	0.34578271705635705	0.06006900105974643
0.3802250917681608	0.5612184406185452	0.46931272453369793	0.31830892214842194	0.06555485095063662
0.3796732936759238	0.5092658145651988	0.482998214510337	0.2846970933431033	0.0709902144655299
0.36010153536496325	0.4580678387333941	0.48991816433109603	0.25252332155280066	0.07071872405908548
0.3279778772255136	0.43007993857352717	0.48687999823855416	0.23615631045038146	0.06537103928510286
0.31116754739379576	0.4310918468768505	0.46933952993903283	0.22162992832176412	0.05802851412127544
0.3105968818188479	0.45748510520492536	0.44812178775800904	0.20726940520710616	0.04832792779173716
0.3219395519421698	0.47260764091410745	0.41637520960490637	0.18632804879803683	0.046421252317432146
0.3337240118284581	0.48118846721823516	0.3887870232972026	0.17153448094717016	0.05343828400766561
0.33314658375597395	0.48758879548293	0.3603155347868984	0.15903105167785828	0.06776603077534454
0.3375502870767292	0.4735037034179761	0.34433554292758234	0.1649789636414219	0.08146086329500953
0.35523806775165645	0.44949639936606883	0.3438608349633839	0.17496454876403109	0.08963031076020049
0.37033781195427506	0.4384980374958259	0.3447709421139225	0.17846503994703206	0.09029562391756556
0.3796230226700941	0.4505652316342604	0.33979569626958633	0.170583411415159	0.08284193249830551
0.3863333090580917	0.46623492067258404	0.329665847692391	0.15250368679098844	0.06989802769320909
0.3798781968409245	0.4678912994264946	0.3120690132353336	0.135023681141061	0.055578226192841175
0.35864481009227756	0.4600181465380369	0.2974262517288245	0.12593481953288294	0.044540876194744734
0.3363762481995186	0.4444271224295851	0.2958449763748197	0.12030628913589253	0.04123127373373356
0.3144223427034781	0.41560352989338184	0.30527222598606474	0.12345445182589924	0.043780066816140314
0.3090598447698618	0.3858461624047621	0.31309638035172765	0.12527543628845988	0.044279431254109505
0.3138620788917577	0.3852945905680068	0.3145340550833664	0.12821605957267257	0.0428436160653827
0.3187368071124452	0.4280207104661695	0.31433045224954376	0.1266784805975335	0.041375720541094015
0.31076548734105375	0.48972641673964934	0.31905422109914866	0.12364970466369667	0.03958317693927834
0.3037948810500555	0.5243985318908099	0.3184772721287293	0.12063738062208428	0.03516731731262727
0.29623806736874336	0.5167519668865014	0.3092749844113353	0.11840880605754768	0.030786526768002413
0.2831343383480456	0.47043363828619855	0.29823806244487927	0.11274417611044782	0.031597486188051145
0.26663844401830805	0.41752926472876034	0.27967663132932163	0.10634303417250209	0.03323784101543822
0.25364330447980915	0.35615747147925253	0.25263029168030227	0.10185937522519728	0.03451364840865251
0.24111790050340867	0.3059819908701167	0.22324525583112922	0.10373749771242868	0.03375509125136053
0.22581233601807466	0.294930921873473	0.20284103997256356	0.10475942684958732	0.030081658174995536
0.2024541429517526	0.3195065560458752	0.1967973999550611	0.10705367829153577	0.027055565906501235
0.1977737502536072	0.3652602189756025	0.20530750154538313	0.11006764147729095	0.028165207031528944
0.20993431389772182	0.39393376094592175	0.22965766728264686	0.10885377854861057	0.030385865736015066
0.23045279372885555	0.3975324781565825	0.25716820911091665	0.1078829644085124	0.03354369552115413
0.2527583133897404	0.38879631340047394	0.270377470025607	0.10429201811019805	0.03687763033526113
0.2668983689500666	0.35931238091749157	0.2686926230839651	0.09736032019208024	0.04010087365250097
0.26615525728517686	0.31236893261082643	0.2439967496154956	0.09167854147181184	0.04193689700141773
0.24122302389631814	0.27130224035838435	0.2123631850235346	0.08708912857372414	0.0402777130925002
0.1982118076915217	0.2643715930460716	0.18419153135421054	0.0858934046238574	0.03439575258894859
0.16441490217547747	0.2668802403128983	0.16829805250009353	0.08294924291761246	0.025458519236439128
0.149630318623624	0.27198028091729637	0.16662433674963206	0.07579772627551754	0.01912752097058818
0.1460264354313686	0.26964753193677027	0.1740899771139952	0.07244778015618204	0.020866686458396316
0.15277775083603856	0.25946831192378894	0.17701316227912117	0.0660500160752598	0.024477395822803425
0.16105851478381258	0.2558084599569315	0.17171373943936255	0.0573781992030392	0.02814091065350491
0.16448494187668664	0.24946122057253317	0.1613424049844865	0.048927052227115346	0.030143563261950362
0.15885605901004662	0.24131175494978935	0.15021626010296246	0.045354835123039325	0.029522718830394017
0.14597262158227803	0.24800433186939222	0.1420951912092622	0.04486330935440662	0.025735904358694266
0.13876433316920522	0.25962646047755583	0.13677388084454772	0.04545665597453914	0.020009672260633334
0.13126453600231705	0.260610622547916	0.13210114825146388	0.046817964537609204	0.019015522158411208
0.13076822679323616	0.24765351580618694	0.12697986113617948	0.046978368506383955	0.02052830766556258
0.13102367123262473	0.2194915190388354	0.11914460577937082	0.04757779026131955	0.02104628833113779
0.13019575118941562	0.19084357878223096	0.1086826650588863	0.0491834341104458	0.020331642191222903
0.12511161891721775	0.1849493509013182	0.10091979103076947	0.05230901007863352	0.0184603153956716
0.11416472381461232	0.19644425985637776	0.09693964209401082	0.0538044624585423	0.01690713392940823
0.10132240688130531	0.2020442411006389	0.09819890986734355	0.05519570077351825	0.015591348562000177
0.10164946294852673	0.20756169134424513	0.10627846550604628	0.057179765585098276	0.01406098762245423
0.09770865430873933	0.21267908310175385	0.11432605977849516	0.057663979095811835	0.013251085802845083
0.09699558087848317	0.20602671998790445	0.11829821946214684	0.055412762914980984	0.013758300060167216
0.09926915521858877	0.18929994597764813	0.11660563308067913	0.05778386926815736	0.013584788334863054
0.09869973436562111	0.17031603403975082	0.11011692496562844	0.06209668222647141	0.01282344418536593
0.09844120817056262	0.16266276208682648	0.10362096405593207	0.06514366795253353	0.012313081050132634
0.09582663183064456	0.17141302881903323	0.0994464218006432	0.06835445414196231	0.011646506218045173
0.09181788108747323	0.17856087287529845	0.09779971923250243	0.07134566838413862	0.01072679119736976
0.09565907645235291	0.18241202707480986	0.09506073052526282	0.0730693271993246	0.009089793818509481
0.09812871362810094	0.18012035445264216	0.0907000202669234	0.07141725844891435	0.00816910729544402
0.09783059870694714	0.1718620291943336	0.08679390335340377	0.07200546044955154	0.009069618533509355
0.09704573748351669	0.15907760165244977	0.08178122400752942	0.07576270619286081	0.009600206253742525
0.09650686868151213	0.14960941368366093	0.07997519662264956	0.08071628008339486	0.008977103811667062
0.098977292563561	0.15184894764329634	0.07988824112995266	0.082127949865283	0.008773572939122036
0.09720646170596359	0.16105221736906405	0.08357424338712752	0.08544868085286811	0.008956965896377614
0.09514696599060504	0.17109464319449477	0.09125567931922174	0.09404848734571784	0.008666286911728301
0.10441538759319416	0.17944465774083374	0.09575710035575521	0.09669745123647329	0.008103535508108658
0.11398816278989095	0.181963693070893	0.0925000886748873	0.09708449412199403	0.007873016674604752
0.11940303072004073	0.17881956128946047	0.08158189532525889	0.09759596987227266	0.008474735909969706
0.12251811584961676	0.17448408064715765	0.06606329074665201	0.09757939788407329	0.007922647470425386
0.12146467182433048	0.1871054938614362	0.05246754424678189	0.09852116355464842	0.007520181022759695
0.11888366390596351	0.2043521666271478	0.04850101636198569	0.10055838223549969	0.006703499521711613
0.11549890803263278	0.2162250412246351	0.050173549267978595	0.10509795883283267	0.0057224720860291605
